Id,SalePrice
1764,113926.08221518871
1765,171806.69591810537
1766,171740.43691061137
1767,207171.44070885642
1768,141009.41813589606
1769,177018.31299213655
1770,135509.2300846996
1771,130363.81448928648
1772,139915.3775658165
1773,144399.77511925096
1774,133904.415369317
1775,137389.47962459733
1776,113793.17928828561
1777,113953.31707656948
1778,130181.82044659226
1779,107333.11381668596
1780,170898.6666608252
1781,127484.25896592483
1782,95159.84022091836
1783,127226.91330932405
1784,92333.76831053682
1785,115510.78971525695
1786,135330.9408122193
1787,158522.07546335412
1788,62619.80071569478
1789,81591.01540590213
1790,85309.74436150854
1791,179185.89042844105
1792,158309.93449523993
1793,140708.35420046904
1794,135890.7483079779
1795,139477.0562687516
1796,102522.60693409771
1797,107840.47042596074
1798,123428.86887921949
1799,104652.84502608537
1800,122165.67632348403
1801,131963.84432642005
1802,113120.88184226665
1803,153414.70162531565
1804,137213.83430852974
1805,138199.11478302156
1806,132097.83565941517
1807,132584.2546449748
1808,109673.67193462988
1809,106431.17732229823
1810,135003.2803476538
1811,115121.33198924994
1812,114832.07584896962
1813,124847.15596504556
1814,100164.51705538025
1815,58200.9451721101
1816,94983.283646065
1817,116365.47161716345
1818,136427.2580997785
1819,114668.89053801955
1820,79752.6300014808
1821,104292.29539001947
1822,139233.67570182928
1823,62462.679909839295
1824,138241.01566186448
1825,121690.64220283966
1826,98671.24786674207
1827,106292.94462077136
1828,136825.03065823828
1829,117517.93339323183
1830,133703.8397568144
1831,148379.3333084298
1832,104597.00284305605
1833,141421.10055830723
1834,113485.22008023404
1835,149469.82349979144
1836,136751.93085841314
1837,107840.69548668429
1838,131866.8960517328
1839,85020.98324800338
1840,162605.38891670026
1841,151637.43720104347
1842,87649.64986779126
1843,143775.98600616076
1844,122440.71340453021
1845,136984.274280675
1846,151431.51082524552
1847,159758.05758943743
1848,62043.69264248852
1849,95607.81137475169
1850,127814.0016776785
1851,143729.9351805566
1852,131738.3477984742
1853,139824.43663636
1854,176179.8611082777
1855,121592.0646405284
1856,222363.0887808448
1857,118141.23078304772
1858,141468.70004010128
1859,114269.38279508962
1860,150023.97232837696
1861,111937.25265153382
1862,285837.58943229704
1863,285837.58943229704
1864,285837.58943229704
1865,311646.1754663607
1866,323047.20455132076
1867,232443.18375755203
1868,321085.7891852384
1869,207987.59470150218
1870,206128.98453868268
1871,244799.9082538459
1872,167902.68551368525
1873,241208.16021324092
1874,138204.43174515164
1875,207914.07761230058
1876,195949.15798224762
1877,212850.3315956375
1878,202789.50475776437
1879,126100.69218024709
1880,132971.32525023908
1881,246524.70668336775
1882,250158.7674982803
1883,194359.62310535795
1884,204983.55518005422
1885,234185.9295920587
1886,310764.2447686356
1887,208170.2557069135
1888,269223.0827176927
1889,144035.57771666517
1890,136690.59253412066
1891,135752.97535436333
1892,111897.26929634341
1893,128630.46586133979
1894,133760.73661297653
1895,144416.8428291346
1896,120556.62557602052
1897,119710.37722070544
1898,99876.25517482801
1899,127038.6558475147
1900,153979.55334611193
1901,147107.0858698187
1902,146525.15515792498
1903,224701.61877297628
1904,135884.274764001
1905,196360.13900642176
1906,165671.46189473933
1907,192333.62275377696
1908,112455.1522903621
1909,136445.30652305213
1910,115550.26431974467
1911,191456.41278117686
1912,285721.4737628239
1913,135594.3679241061
1914,72573.51451361965
1915,335003.3913079232
1916,61932.51399485802
1917,248010.7465728514
1918,136552.172476184
1919,158152.4518473617
1920,157903.6915722227
1921,441308.3569575577
1922,317006.198130176
1923,201845.06675656643
1924,253321.14932878615
1925,206579.29248524897
1926,380973.39135961497
1927,127772.55941122786
1928,161554.40639944776
1929,118049.04339607606
1930,114062.02405631218
1931,136638.67617132512
1932,128671.90818546213
1933,160601.021763242
1934,178581.8681434772
1935,170917.701169876
1936,186504.11136919062
1937,180198.40202813176
1938,164931.81331027078
1939,258719.98771977026
1940,196345.27455165182
1941,176427.37481914717
1942,182486.10658144744
1943,199644.97296438014
1944,305943.4393849098
1945,352530.81748085207
1946,151758.20165556445
1947,320844.6585488661
1948,162553.9141467539
1949,252812.92906162195
1950,187568.1125845428
1951,271941.31707911723
1952,249614.19228220225
1953,169245.67126683934
1954,198334.9796847571
1955,127651.9570321545
1956,278448.9374643937
1957,163983.72903107776
1958,287909.4834832889
1959,142795.5542454056
1960,110472.51214200554
1961,115919.95095681613
1962,93189.80415785829
1963,98841.46613964917
1964,112225.12797418059
1965,150593.83958793242
1966,163078.9024330264
1967,294240.6018848521
1968,404695.4269130148
1969,365286.81602838874
1970,425575.3853194158
1971,436866.1600654407
1972,344586.27006053185
1973,257334.73394519056
1974,308114.3873365905
1975,474245.6506935917
1976,267504.0850924717
1977,344088.5469652326
1978,340802.2160704414
1979,320094.57801377424
1980,193378.72990481768
1981,328666.73359148763
1982,229213.8479515208
1983,203612.73085650612
1984,169545.8028373846
1985,216617.57351270132
1986,211845.073412533
1987,173407.4556028378
1988,178755.0967121837
1989,195744.11797575135
1990,213421.41425993288
1991,226024.19930910043
1992,208887.27954840744
1993,174654.26355757838
1994,240497.39028349653
1995,183069.6906412843
1996,252191.24185344842
1997,306866.6226855686
1998,342786.9611300068
1999,249109.1585629329
2000,304653.09264918277
2001,258081.55108017437
2002,249013.60727848145
2003,253986.80721692118
2004,247677.99977835472
2005,213466.15477975187
2006,218204.17270069057
2007,245867.90575835845
2008,189697.04452744848
2009,188917.87929864493
2010,186065.44523717964
2011,148669.15914079366
2012,176324.08482758256
2013,178852.7263899152
2014,187341.1215975315
2015,189594.09008779476
2016,190330.1727783873
2017,207057.58795941112
2018,123488.22371730246
2019,134800.14823971575
2020,113577.99011756982
2021,114727.10045221116
2022,181792.72019248357
2023,149691.9547489085
2024,221481.66797314672
2025,369609.8273873718
2026,180582.38004000715
2027,143665.26828266855
2028,151921.85950223048
2029,169227.27135124992
2030,276072.487572269
2031,217739.57409238143
2032,238513.25756374816
2033,269303.03076597303
2034,165869.71035818412
2035,202340.768590731
2036,178256.09911754972
2037,179226.60914107802
2038,286019.24467702955
2039,185040.34643833432
2040,328483.95872078714
2041,270447.6607675493
2042,204812.0804673568
2043,174881.4944316005
2044,167288.9153053149
2045,232891.85825155943
2046,138527.17861917705
2047,142132.1936491674
2048,131639.52442757392
2049,136586.56050317796
2050,164390.90974111704
2051,99213.56745059906
2052,124943.10002541491
2053,144741.40571552896
2054,88041.88908429739
2055,149883.2479268042
2056,121472.99190131373
2057,124417.9230099982
2058,207751.512395392
2059,139764.18791460418
2060,173255.82953617754
2061,167891.49140473944
2062,135311.79214185762
2063,106377.51810308384
2064,138414.3829309517
2065,109539.51219274441
2066,157377.32356305778
2067,103029.56451731671
2068,134648.0473414294
2069,85398.59210770874
2070,107312.36256245885
2071,95510.11417676957
2072,128348.18625675337
2073,128056.77107979011
2074,192544.1070131571
2075,147033.57413190664
2076,117056.79743445067
2077,148761.5784190084
2078,129082.33616540677
2079,130955.22532041515
2080,111814.842770969
2081,127028.74431923513
2082,128653.217514926
2083,139041.5862871363
2084,109300.60783175097
2085,128750.8349217829
2086,92970.73077012492
2087,126642.36102299548
2088,105744.26890457016
2089,91194.56073900838
2090,136768.17391061684
2091,122767.66747439253
2092,128712.54696621635
2093,129629.69075382627
2094,138216.82897364287
2095,142139.97401779337
2096,79818.01228311655
2097,97945.17607967224
2098,137904.6452044105
2099,64561.66168570398
2100,87369.1001566429
2101,126234.60420108285
2102,144480.3056764497
2103,99948.67507379758
2104,121913.40440862019
2105,124545.41383473927
2106,70422.95650479548
2107,249108.94304668708
2108,112588.70548367334
2109,111866.93792435268
2110,137099.1899432331
2111,155309.3630508909
2112,142281.99604536998
2113,120872.29850442332
2114,99703.5188451993
2115,157083.63206227674
2116,113923.77325074945
2117,149254.25411048855
2118,125945.43953016064
2119,108232.235047419
2120,115815.5769329978
2121,92101.03359208675
2122,112816.15323210332
2123,85956.7490960439
2124,179593.70957929973
2125,122982.11324955299
2126,158449.41699410867
2127,148905.27892672812
2128,125000.4888108206
2129,99132.37078587292
2130,130237.1913848817
2131,143070.64869684874
2132,118092.72477011832
2133,121955.97233345945
2134,116558.06940902593
2135,99610.87983257894
2136,73376.2887094324
2137,118452.71449999792
2138,130931.07964485562
2139,148515.14853439925
2140,130528.30352015817
2141,127932.2877016315
2142,135695.0905349242
2143,147248.27349069418
2144,120410.64159254283
2145,131319.74998423373
2146,145632.09813983602
2147,155438.57666902008
2148,123627.2678961637
2149,128498.38681818041
2150,229959.98460601037
2151,141199.71068520856
2152,180719.770594685
2153,163214.37357780238
2154,101353.40291570507
2155,119573.91331131586
2156,207946.45687074208
2157,249288.9135972526
2158,228234.6725312308
2159,201053.34860633753
2160,173348.33047549453
2161,248330.33502299053
2162,431880.99460989115
2163,333113.4135544023
2164,229055.09398147307
2165,190712.70831838992
2166,140347.93387372993
2167,210871.83963366566
2168,202668.7923453551
2169,189205.5339997162
2170,221422.48634174676
2171,143257.13151672782
2172,136573.88994781958
2173,155629.5376404443
2174,234814.6657309668
2175,281332.7201427023
2176,312521.92158824817
2177,247843.66527743603
2178,203532.39018317507
2179,140821.53447356742
2180,197330.73693944246
2181,191227.04122122953
2182,225426.48066981547
2183,196297.86792804964
2184,134335.8022227184
2185,118324.60643169405
2186,149438.8461947643
2187,146302.0218223834
2188,150594.30885429712
2189,207073.82854884586
2190,80940.83309511912
2191,84303.50788978513
2192,92649.6212716203
2193,94639.37583740345
2194,92152.82355971461
2195,110557.96088394051
2196,97784.80076415077
2197,131885.01007123356
2198,170493.1052725385
2199,157282.40160676304
2200,119404.92869330781
2201,118463.07929924641
2202,170002.04821730222
2203,145869.72459935126
2204,167387.40801843297
2205,120072.46799660665
2206,147288.79342423257
2207,168040.8344093523
2208,216962.22012306727
2209,174964.7936522443
2210,120548.3916105783
2211,109338.01430179835
2212,111215.44754598965
2213,102718.21355878272
2214,146449.71268565385
2215,100920.43738591354
2216,137151.7031894985
2217,61555.58352028647
2218,75163.94593606547
2219,78113.87273204756
2220,81302.1233113663
2221,335209.10372230306
2222,274770.02810204565
2223,296831.03839661647
2224,211621.18337940768
2225,114294.34335978949
2226,186235.08464669707
2227,213687.4364171437
2228,278502.2564261478
2229,243136.16045569844
2230,139759.67282638844
2231,203361.06840714067
2232,179916.01960798193
2233,172690.26976239812
2234,228003.9063832486
2235,201617.89750382205
2236,287910.5982114361
2237,367845.0393125846
2238,198682.73487782574
2239,118426.95633411584
2240,163161.39433048916
2241,146542.26789772103
2242,131318.07141885115
2243,121428.08979498643
2244,107080.41359202322
2245,93649.42981657034
2246,141965.03874182
2247,112371.7999746057
2248,122544.54244369904
2249,122364.1082834748
2250,127640.38036166584
2251,106193.94873701008
2252,178460.0088172761
2253,129080.69214060454
2254,165155.59441369874
2255,193059.1294181928
2256,176464.1635676605
2257,195680.39407279517
2258,170882.91215796076
2259,182523.28577008215
2260,161025.932502757
2261,178070.65643986815
2262,208540.32478385553
2263,322391.3851845412
2264,443907.42595475446
2265,153948.51398653747
2266,294015.51974328683
2267,375520.7064749676
2268,346941.57323671295
2269,166920.46360576202
2270,178233.41830554965
2271,244333.2932441847
2272,200530.55481472035
2273,165733.0767450231
2274,181981.1176706542
2275,177187.06023324767
2276,190109.3888596391
2277,187312.33179764243
2278,145239.21978143216
2279,118206.64186856849
2280,114864.23362645565
2281,177707.7560212949
2282,180121.90052955784
2283,101139.76846825104
2284,108531.59443948831
2285,159057.0680244294
2286,127349.73759028807
2287,333169.48122489965
2288,272353.6069662422
2289,368346.11460303195
2290,434891.2677631656
2291,297366.8893725942
2292,402038.94634681573
2293,472263.0924811904
2294,408030.1178270726
2295,431094.3289364344
2296,309081.5223508307
2297,308261.8782532651
2298,298925.2587888418
2299,367405.83541045577
2300,319446.81424682937
2301,241776.5268023282
2302,236982.87386455742
2303,247368.1815796635
2304,246358.05900155252
2305,183705.11732140247
2306,184414.09874725604
2307,187157.63445048878
2308,223420.84192030053
2309,287004.2643502253
2310,205548.19564190324
2311,208414.330304671
2312,170613.80228859076
2313,172922.92077323887
2314,169159.21074525587
2315,172703.08992021784
2316,174011.46404655083
2317,183017.87962845527
2318,173753.46167309064
2319,173873.7039039666
2320,172625.5124969137
2321,237738.81850933578
2322,167652.36302612806
2323,182901.82309589162
2324,166867.12132901742
2325,228933.28659790408
2326,162399.97890163865
2327,209674.9703442705
2328,217756.0431340435
2329,182845.28425650863
2330,182304.53827374327
2331,351311.03892104706
2332,392231.84255756467
2333,323570.1586968802
2334,247023.3952577998
2335,273021.2048647318
2336,336622.301287544
2337,212700.75536561088
2338,267974.74246055615
2339,234758.1370582479
2340,371457.75793624343
2341,228159.25133694377
2342,241836.28082545154
2343,230651.72503575814
2344,215466.10037819887
2345,246848.55349662932
2346,212547.69230825064
2347,206864.76735903305
2348,225842.44586519705
2349,157007.9049464308
2350,252289.8396913007
2351,259693.17166576668
2352,245887.74547692074
2353,201996.56134068064
2354,142948.8332426506
2355,157714.21974980904
2356,146204.95744231314
2357,200698.3562731738
2358,190370.37335342512
2359,115742.70033636391
2360,119387.43039687414
2361,140432.2629090987
2362,275556.9652543977
2363,135584.7114507507
2364,149287.97983371667
2365,222006.3255793338
2366,180757.62067279516
2367,231783.0466801446
2368,220641.96825926768
2369,230006.27059391662
2370,168434.07510652093
2371,168911.9572512035
2372,171333.5118207261
2373,271749.6086038802
2374,298799.59751263313
2375,236673.09177578162
2376,285083.80245159834
2377,305277.03733323264
2378,145132.33723187319
2379,191958.75232963852
2380,146946.71108813107
2381,171738.66685033694
2382,185747.57970485886
2383,219308.66793238005
2384,238010.4312929697
2385,157516.1886302738
2386,142794.85229284494
2387,133505.07442294926
2388,91438.71700463892
2389,118158.76367215214
2390,133610.4590064831
2391,128594.31374763433
2392,111066.24109943544
2393,164291.8028376045
2394,146447.91146181696
2395,197481.05027756965
2396,152291.90330946614
2397,199996.8070160981
2398,118785.79454596987
2399,63187.878612019085
2400,68939.98704285208
2401,114424.29570047258
2402,134878.98266321572
2403,136183.49327766732
2404,146491.42048999868
2405,159609.01537462394
2406,134178.41092712025
2407,129242.12159339234
2408,135265.65908433896
2409,133203.4365276041
2410,159873.21178111032
2411,120669.07414240844
2412,158015.24712965527
2413,133907.1257673749
2414,127831.32739846049
2415,131419.34533765775
2416,119869.3821027784
2417,130983.57423324036
2418,119705.33336890681
2419,128851.29234507297
2420,127054.02146364974
2421,148682.30797882518
2422,113746.92814418575
2423,123953.45140418409
2424,143392.76397706644
2425,177861.2046604682
2426,133642.2339954813
2427,125159.3666332874
2428,168336.49522295195
2429,115167.80221593323
2430,124669.7076621206
2431,119368.26546021279
2432,136552.2073880152
2433,143334.48759867332
2434,139780.09382685175
2435,157139.10087093472
2436,101044.25516336039
2437,110999.77552903336
2438,125309.3448241674
2439,109104.43278190472
2440,123694.23936026357
2441,96800.77348968595
2442,102597.91310723401
2443,113617.55022169756
2444,121447.7577081293
2445,81027.84343751738
2446,125938.42426979142
2447,167395.10413694216
2448,134316.1164780487
2449,113326.88335064078
2450,142825.77823339135
2451,122498.04371698399
2452,213598.14368462056
2453,92569.05409326564
2454,102641.78646542091
2455,109513.01131429529
2456,129158.61974648824
2457,115452.18243165975
2458,103053.66574121853
2459,108873.35133748048
2460,143702.92755809776
2461,115060.29065302595
2462,136784.75119349846
2463,115896.02962155576
2464,157491.9448552598
2465,137035.8931986533
2466,116710.74567013382
2467,160738.00579530056
2468,78580.56705509967
2469,96483.00007911625
2470,179638.50574129258
2471,167012.4355843716
2472,148672.3313438075
2473,122652.32923487366
2474,98838.45633506388
2475,235009.08174374863
2476,109858.36415020403
2477,130146.58752847463
2478,160302.4026907266
2479,103191.21418489987
2480,132097.51568990084
2481,125163.00671973672
2482,132471.7582020395
2483,109265.78443610265
2484,120568.66503624493
2485,119253.16516277971
2486,157388.79137328968
2487,170905.83976343746
2488,159217.18929266688
2489,152759.7584716883
2490,147594.71021941167
2491,84209.85490126851
2492,187517.81450879254
2493,129211.09920704944
2494,152131.2839090884
2495,94433.41716748195
2496,216960.69404659414
2497,151515.61385869095
2498,116147.45004527135
2499,84217.1387155929
2500,131767.88300282304
2501,134924.3479311033
2502,150343.20517964681
2503,115177.72522500553
2504,179442.37240182862
2505,214702.83588606433
2506,254761.2815302778
2507,308983.1255936322
2508,252466.32724747932
2509,218767.58808721032
2510,224322.4024837235
2511,186163.98084764936
2512,209217.04159436908
2513,218584.49158754948
2514,207896.3235517402
2515,138071.35747093728
2516,145460.26438913538
2517,132168.7235748036
2518,147269.20971822267
2519,213094.19920328906
2520,203968.40007561128
2521,190433.2920057234
2522,217220.98991644735
2523,124684.69875950708
2524,131296.61191113057
2525,137901.9693524217
2526,137899.43053038392
2527,105478.83359449728
2528,120396.50207675368
2529,131837.13344623905
2530,101544.78138948037
2531,257900.9718579573
2532,228611.91328389465
2533,198635.7767197908
2534,240134.3608554676
2535,322137.27779083
2536,216703.0811023539
2537,211997.001895423
2538,188837.33433256164
2539,190216.93515595028
2540,174753.08458890347
2541,177475.120668472
2542,156904.97900578709
2543,133493.117108169
2544,128623.16890882546
2545,132213.92304868053
2546,145457.48240040403
2547,138021.1905945605
2548,149469.88083973379
2549,161723.66332045224
2550,502282.7380378999
2551,135916.67032355926
2552,122177.6375042629
2553,80101.46962074863
2554,117989.07852212942
2555,98957.97952992743
2556,106484.5687579122
2557,118039.99386237914
2558,135058.01570685586
2559,128453.77909881077
2560,118592.40435764914
2561,151493.87293919857
2562,103189.93232018503
2563,136449.64520220782
2564,177154.99908610526
2565,101534.0726999517
2566,158432.81560140292
2567,129029.86200775007
2568,189585.32073064483
2569,198645.4631050162
2570,118800.69225207616
2571,162033.3770185914
2572,165916.39506932508
2573,228854.15234864157
2574,244866.10630365112
2575,121065.93423643423
2576,133174.5483936082
2577,142475.13931286486
2578,95213.83500051736
2579,74764.80979341337
2580,132584.5767854684
2581,132938.36297767507
2582,116988.41868730112
2583,259758.54594474248
2584,166452.30063666406
2585,177458.2199451103
2586,219283.6120058377
2587,201204.28340042406
2588,152138.24543429032
2589,141862.06452135812
2590,228904.81027194505
2591,183834.352499606
2592,235948.25102409135
2593,257283.02166872882
2594,180557.59983102517
2595,198321.04577133036
2596,334388.4923473033
2597,182697.8015881745
2598,274014.0767467664
2599,298655.10393611
2600,112488.85055829969
2601,133046.28462792689
2602,89433.760134359
2603,97408.92224511175
2604,97336.8923555227
2605,87754.81350016945
2606,140940.64627161046
2607,181316.9710086322
2608,176706.94424963125
2609,152369.94624168822
2610,111327.3934149104
2611,123508.59001092416
2612,153094.0725090262
2613,122727.11098736522
2614,124371.84221856607
2615,152709.91276929478
2616,132958.99725130407
2617,161863.59328987033
2618,169973.7890653986
2619,225964.89336258313
2620,186830.8370814501
2621,178335.34708706732
2622,184276.6774070099
2623,243596.23048035085
2624,319709.49292820785
2625,286324.29359564965
2626,172044.68683703558
2627,170330.90106786438
2628,431383.3218459836
2629,458974.48552361404
2630,309010.86736399215
2631,467452.3413289932
2632,418028.26196779567
2633,316701.35360440373
2634,367581.15805856173
2635,152441.50890304474
2636,190349.1332329193
2637,171264.36268438355
2638,243143.10986501325
2639,179955.64252076938
2640,154715.85818230984
2641,103156.23236559068
2642,187878.4989536711
2643,97613.85792809329
2644,130275.84467086305
2645,97987.58636155681
2646,90513.28274001449
2647,103533.84920185593
2648,146616.7127132282
2649,144271.197496559
2650,159083.7835270445
2651,149123.21457931184
2652,432068.59391441976
2653,252280.55969537454
2654,251656.2148768183
2655,356034.7837395264
2656,284534.5426711162
2657,339204.63786865753
2658,284191.7451287646
2659,280327.103810736
2660,324240.8986236971
2661,326904.2528661398
2662,339890.96506400715
2663,264300.41634311504
2664,285565.6700553983
2665,312306.7207822059
2666,291601.49974637
2667,168240.00078940176
2668,175060.0909497185
2669,177652.41631891628
2670,269048.93293713866
2671,176908.09616721258
2672,192389.38735985188
2673,211779.9154973099
2674,204758.45012961782
2675,166752.18613632885
2676,182396.33737172472
2677,190371.08956752287
2678,243412.88338672335
2679,263864.1244047616
2680,262887.21738757816
2681,405868.9674865859
2682,321198.508003
2683,418614.2107102723
2684,309149.1590503783
2685,310364.14434903936
2686,260623.00316835582
2687,309923.99917550635
2688,227294.29704051217
2689,197797.0974514637
2690,459648.99983459036
2691,187846.87092650926
2692,148781.0672293205
2693,194420.33354054258
2694,143130.7411598346
2695,197438.9246763442
2696,181962.0282335942
2697,191058.12656420708
2698,198078.18798716925
2699,178784.6449312363
2700,161762.3817274567
2701,138326.79672201886
2702,107830.38674482642
2703,116965.8249345782
2704,140769.93576699268
2705,119646.8401724305
2706,112596.90147021525
2707,124202.19214226997
2708,129104.08902354534
2709,104472.18969320241
2710,120894.21005653853
2711,278652.2640941146
2712,341189.10135821154
2713,180624.28062330897
2714,148614.89674430923
2715,172198.82519068342
2716,164436.13278776573
2717,174308.1083980056
2718,232704.00930401077
2719,153787.4788100073
2720,178763.30324283484
2721,140984.50334598598
2722,157114.66649509178
2723,137738.24195776906
2724,128282.98427375098
2725,135515.9488895654
2726,145868.16371856545
2727,169322.01162407975
2728,163627.87046986993
2729,146862.52444658714
2730,143477.09522114292
2731,115579.60334687406
2732,114155.3495436007
2733,163414.72190447108
2734,150000.23559399182
